wavelength_nm,paper_loss_db_km
1460.4,0.10236395000000001
1460.8,0.1037568
1461.2,0.1027653
1461.6,0.10082444999999998
1462,0.10088905000000001
1462.4,0.101578575
1462.8,0.102466225
1463.2,0.10287380000000002
1463.6,0.10291762499999998
1464,0.101317
1464.4,0.10082885000000001
1464.8,0.102930275
1465.2,0.1038652
1465.6,0.105747375
1466,0.106935525
1466.4,0.105242975
1466.8,0.10544492499999998
1467.2,0.10556287500000001
1467.6,0.10375654999999999
1468,0.1013866
1468.4,0.100587275
1468.8,0.101275525
1469.2,0.10228040000000001
1469.6,0.102515025
1470,0.1066704
1470.4,0.10972234999999997
1470.8,0.10724262500000002
1471.2,0.10808352499999999
1471.6,0.10815995000000003
1472,0.10700235
1472.4,0.10553842499999998
1472.8,0.10549790000000002
1473.2,0.10552767499999999
1473.6,0.10154957500000003
1474,0.1001225
1474.4,0.09867377499999999
1474.8,0.09670520000000002
1475.2,0.098783325
1475.6,0.09951357499999999
1476,0.10009565000000001
1476.4,0.10266255000000002
1476.8,0.10106975
1477.2,0.10264677500000001
1477.6,0.10393342499999998
1478,0.1015189
1478.4,0.10110635000000001
1478.8,0.10116662499999998
1479.2,0.09933090000000001
1479.6,0.10159202499999999
1480,0.103955625
1480.4,0.10260252499999997
1480.8,0.10196265000000002
1481.2,0.10289219999999999
1481.6,0.10098197500000003
1482,0.09951045
1482.4,0.09982797499999999
1482.8,0.09744450000000002
1483.2,0.09550489999999998
1483.6,0.09646620000000003
1484,0.097504525
1484.4,0.09746617499999996
1484.8,0.097833425
1485.2,0.09788549999999999
1485.6,0.09673717500000001
1486,0.09839747500000001
1486.4,0.09833602499999998
1486.8,0.098605575
1487.2,0.09909699999999999
1487.6,0.09820155000000001
1488,0.096663125
1488.4,0.0958328
1488.8,0.09611085
1489.2,0.096408825
1489.6,0.096079
1490,0.09630214999999999
1490.4,0.095623825
1490.8,0.09556345
1491.2,0.095987675
1491.6,0.09626557499999999
1492,0.09643642499999999
1492.4,0.0950912
1492.8,0.09409595
1493.2,0.0943306
1493.6,0.09441544999999998
1494,0.094487125
1494.4,0.0951566
1494.8,0.09540214999999999
1495.2,0.09556199999999998
1495.6,0.09521335000000002
1496,0.09541195
1496.4,0.09499427499999999
1496.8,0.094512975
1497.2,0.09483017499999999
1497.6,0.09399575000000002
1498,0.093788475
1498.4,0.09385602499999998
1498.8,0.09347107500000001
1499.2,0.09316917499999998
1499.6,0.0928163
1500,0.09261
1500.4,0.0925714
1500.8,0.09210052499999999
1501.2,0.092625975
1501.6,0.09234115
1502,0.0924131
1502.4,0.0925802
1502.8,0.09243942500000002
1503.2,0.0927823
1503.6,0.093108675
1504,0.09302445
1504.4,0.09306704999999998
1504.8,0.0923423
1505.2,0.09207705
1505.6,0.091392575
1506,0.09109440000000002
1506.4,0.091115375
1506.8,0.0912654
1507.2,0.091349775
1507.6,0.091644575
1508,0.092026575
1508.4,0.09198209999999998
1508.8,0.09181610000000001
1509.2,0.0919607
1509.6,0.09137945000000001
1510,0.091010225
1510.4,0.09081125000000001
1510.8,0.09135520000000001
1511.2,0.0915262
1511.6,0.09107859999999998
1512,0.0911738
1512.4,0.09101850000000002
1512.8,0.09120655
1513.2,0.091509
1513.6,0.091389625
1514,0.0909832
1514.4,0.09115557500000002
1514.8,0.091030525
1515.2,0.09092524999999999
1515.6,0.090812325
1516,0.090875775
1516.4,0.09095909999999999
1516.8,0.090929775
1517.2,0.09089867500000001
1517.6,0.09089670000000001
1518,0.0909254
1518.4,0.090953075
1518.8,0.091062975
1519.2,0.0908876
1519.6,0.09089947500000001
1520,0.090600075
1520.4,0.090859725
1520.8,0.0910145
1521.2,0.0912751
1521.6,0.090892925
1522,0.091094725
1522.4,0.09123305000000001
1522.8,0.091470725
1523.2,0.09161570000000001
1523.6,0.091297775
1524,0.0915
1524.4,0.09199825
1524.8,0.091812675
1525.2,0.09206965
1525.6,0.09220315
1526,0.092291925
1526.4,0.09228197499999999
1526.8,0.092259775
1527.2,0.09238505
1527.6,0.092224425
1528,0.092136525
1528.4,0.0922051
1528.8,0.091994375
1529.2,0.092315075
1529.6,0.09262355
1530,0.0926377
1530.4,0.09278215000000002
1530.8,0.09288082499999999
1531.2,0.09280990000000001
1531.6,0.09332239999999999
1532,0.09355605
1532.4,0.09372812500000001
1532.8,0.09403542499999999
1533.2,0.0944276
1533.6,0.0946699
1534,0.09499425
1534.4,0.09521450000000001
1534.8,0.095209075
1535.2,0.09497722499999997
1535.6,0.09479007500000002
1536,0.094488025
1536.4,0.09397667499999998
1536.8,0.09318912500000001
1537.2,0.092707225
1537.6,0.09215622500000002
1538,0.09235352499999999
1538.4,0.09252889999999998
1538.8,0.09288615
1539.2,0.09316424999999999
1539.6,0.0932992
1540,0.09332252499999999
1540.4,0.09315055
1540.8,0.0933802
1541.2,0.09326187500000001
1541.6,0.093523425
1542,0.09331162500000001
1542.4,0.0931998
1542.8,0.0927425
1543.2,0.09299375
1543.6,0.0927018
1544,0.092504875
1544.4,0.09248044999999999
1544.8,0.092273875
1545.2,0.09191374999999999
1545.6,0.092015225
1546,0.091845325
1546.4,0.0920418
1546.8,0.091734775
1547.2,0.09178105
1547.6,0.09160435
1548,0.09120600000000001
1548.4,0.09125167499999999
1548.8,0.091306725
1549.2,0.0912774
1549.6,0.09132612500000001
1550,0.090698975
1550.4,0.09103702500000001
1550.8,0.09088299999999999
1551.2,0.0912216
1551.6,0.09110085
1552,0.09103342499999999
1552.4,0.09130379999999999
1552.8,0.0915144
1553.2,0.09139105
1553.6,0.09156015
1554,0.091581475
1554.4,0.09175955
1554.8,0.0916982
1555.2,0.09175074999999999
1555.6,0.09140077500000002
1556,0.091515375
1556.4,0.09160325
1556.8,0.09157985
1557.2,0.091547375
1557.6,0.091694025
1558,0.09163265000000001
1558.4,0.092012975
1558.8,0.091618725
1559.2,0.091851625
1559.6,0.0916721
1560,0.091565375
1560.4,0.0920573
1560.8,0.09210302499999999
1561.2,0.091899025
1561.6,0.09253845
1562,0.09244095
1562.4,0.092008475
1562.8,0.092237
1563.2,0.09247277500000001
1563.6,0.09228005
1564,0.09243484999999999
1564.4,0.09249589999999999
1564.8,0.09280022500000001
1565.2,0.09255580000000002
1565.6,0.09308572499999992
1566,0.09358855
1566.4,0.09394087500000006
1566.8,0.09467377499999996
1567.2,0.09579872500000003
1567.6,0.09672322499999993
1568,0.098091675
1568.4,0.09978075000000006
1568.8,0.10167994999999996
1569.2,0.10355960000000003
1569.6,0.10601004999999994
1570,0.10799202499999999
1570.4,0.10915274999999999
1570.8,0.11001135000000001
1571.2,0.111203
1571.6,0.11161175000000001
1572,0.11074250000000001
1572.4,0.11070649999999999
1572.8,0.1098254
1573.2,0.109099925
1573.6,0.10828665000000001
1574,0.1068322
1574.4,0.1049999
1574.8,0.10265075
1575.2,0.1008256
1575.6,0.100517075
1576,0.102475525
1576.4,0.10448555
1576.8,0.10576142499999999
1577.2,0.10642895
1577.6,0.1072483
1578,0.10711025000000002
1578.4,0.10716552500000001
1578.8,0.10622125
1579.2,0.106350075
1579.6,0.1060595
1580,0.105362875
1580.4,0.10437412499999996
1580.8,0.10442595000000002
1581.2,0.10333672499999998
1581.6,0.10248517500000004
1582,0.10191425
1582.4,0.10138439999999996
1582.8,0.09973472500000002
